Point_Index,X_Coordinate,Y_Coordinate,U_Numerical,U_Analytical,Error
267, 2.20000000E-01, 1.00000000E-01, 9.77486804E-04, 9.97886224E-03, 9.00137544E-03
268, 2.40000000E-01, 1.00000000E-01, 1.08295603E-03, 1.07165739E-02, 9.63361784E-03
269, 2.60000000E-01, 1.00000000E-01, 1.20263076E-03, 1.14119921E-02, 1.02093613E-02
270, 2.80000000E-01, 1.00000000E-01, 1.32579839E-03, 1.20623723E-02, 1.07365740E-02
271, 3.00000000E-01, 1.00000000E-01, 1.43022407E-03, 1.26651480E-02, 1.12349239E-02
272, 3.20000000E-01, 1.00000000E-01, 1.50100461E-03, 1.32179400E-02, 1.17169354E-02
273, 3.40000000E-01, 1.00000000E-01, 1.54601991E-03, 1.37185669E-02, 1.21725470E-02
274, 3.60000000E-01, 1.00000000E-01, 1.56756559E-03, 1.41650529E-02, 1.25974873E-02
275, 3.80000000E-01, 1.00000000E-01, 1.57526644E-03, 1.45556358E-02, 1.29803694E-02
276, 4.00000000E-01, 1.00000000E-01, 1.56867772E-03, 1.48887744E-02, 1.33200966E-02
277, 4.20000000E-01, 1.00000000E-01, 1.54894371E-03, 1.51631537E-02, 1.36142100E-02
278, 4.40000000E-01, 1.00000000E-01, 1.52186458E-03, 1.53776910E-02, 1.38558264E-02
279, 4.60000000E-01, 1.00000000E-01, 1.49001349E-03, 1.55315396E-02, 1.40415261E-02
280, 4.80000000E-01, 1.00000000E-01, 1.46465944E-03, 1.56240923E-02, 1.41594328E-02
281, 5.00000000E-01, 1.00000000E-01, 1.43621740E-03, 1.56549838E-02, 1.42187664E-02
282, 5.20000000E-01, 1.00000000E-01, 1.39485516E-03, 1.56240923E-02, 1.42292371E-02
283, 5.40000000E-01, 1.00000000E-01, 1.34048447E-03, 1.55315396E-02, 1.41910551E-02
284, 5.60000000E-01, 1.00000000E-01, 1.29072251E-03, 1.53776910E-02, 1.40869685E-02
285, 5.80000000E-01, 1.00000000E-01, 1.26153773E-03, 1.51631537E-02, 1.39016160E-02
286, 6.00000000E-01, 1.00000000E-01, 1.25507130E-03, 1.48887744E-02, 1.36337031E-02
287, 6.20000000E-01, 1.00000000E-01, 1.32876521E-03, 1.45556358E-02, 1.32268706E-02
288, 6.40000000E-01, 1.00000000E-01, 1.37729425E-03, 1.41650529E-02, 1.27877586E-02
289, 6.60000000E-01, 1.00000000E-01, 1.37274480E-03, 1.37185669E-02, 1.23458221E-02
290, 6.80000000E-01, 1.00000000E-01, 1.31430014E-03, 1.32179400E-02, 1.19036399E-02
291, 7.00000000E-01, 1.00000000E-01, 1.21490620E-03, 1.26651480E-02, 1.14502418E-02
292, 7.20000000E-01, 1.00000000E-01, 1.07078391E-03, 1.20623723E-02, 1.09915884E-02
293, 7.40000000E-01, 1.00000000E-01, 9.19509782E-04, 1.14119921E-02, 1.04924823E-02
294, 7.60000000E-01, 1.00000000E-01, 7.84808998E-04, 1.07165739E-02, 9.93176487E-03
295, 7.80000000E-01, 1.00000000E-01, 6.83707990E-04, 9.97886224E-03, 9.29515425E-03
296, 8.00000000E-01, 1.00000000E-01, 6.06475792E-04, 9.20176861E-03, 8.59529282E-03
297, 8.20000000E-01, 1.00000000E-01, 5.40547041E-04, 8.38835980E-03, 7.84781276E-03
298, 8.40000000E-01, 1.00000000E-01, 4.81151842E-04, 7.54184597E-03, 7.06069413E-03
299, 8.60000000E-01, 1.00000000E-01, 4.26524922E-04, 6.66556792E-03, 6.23904300E-03
300, 8.80000000E-01, 1.00000000E-01, 3.79870578E-04, 5.76298392E-03, 5.38311334E-03
301, 9.00000000E-01, 1.00000000E-01, 3.29265384E-04, 4.83765605E-03, 4.50839066E-03
302, 9.20000000E-01, 1.00000000E-01, 2.72063383E-04, 3.89323616E-03, 3.62117278E-03
303, 9.40000000E-01, 1.00000000E-01, 2.27651779E-04, 2.93345145E-03, 2.70579967E-03
304, 9.60000000E-01, 1.00000000E-01, 1.64110632E-04, 1.96208974E-03, 1.79797911E-03
305, 9.80000000E-01, 1.00000000E-01, 8.65974108E-05, 9.82984567E-04, 8.96387156E-04
306, 1.00000000E+00, 1.00000000E-01, 0.00000000E+00, 1.91718258E-18, 1.91718258E-18
307, 0.00000000E+00, 1.20000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
308, 2.00000000E-02, 1.20000000E-01, 1.48718994E-04, 1.17100600E-03, 1.02228700E-03
309, 4.00000000E-02, 1.20000000E-01, 2.82023951E-04, 2.33739057E-03, 2.05536662E-03
310, 6.00000000E-02, 1.20000000E-01, 3.94775457E-04, 3.49455053E-03, 3.09977507E-03
311, 8.00000000E-02, 1.20000000E-01, 4.92901848E-04, 4.63791910E-03, 4.14501725E-03
312, 1.00000000E-01, 1.20000000E-01, 5.81405515E-04, 5.76298392E-03, 5.18157840E-03
313, 1.20000000E-01, 1.20000000E-01, 6.68548348E-04, 6.86530487E-03, 6.19675652E-03
314, 1.40000000E-01, 1.20000000E-01, 7.58913992E-04, 7.94053160E-03, 7.18161761E-03
315, 1.60000000E-01, 1.20000000E-01, 8.09356698E-04, 8.98442068E-03, 8.17506398E-03
316, 1.80000000E-01, 1.20000000E-01, 8.53664960E-04, 9.99285236E-03, 9.13918740E-03
317, 2.00000000E-01, 1.20000000E-01, 9.00672659E-04, 1.09618468E-02, 1.00611742E-02
318, 2.20000000E-01, 1.20000000E-01, 9.54871028E-04, 1.18875799E-02, 1.09327088E-02
319, 2.40000000E-01, 1.20000000E-01, 1.06911342E-03, 1.27663981E-02, 1.16972846E-02
320, 2.60000000E-01, 1.20000000E-01, 1.19451369E-03, 1.35948331E-02, 1.24003194E-02
321, 2.80000000E-01, 1.20000000E-01, 1.32465577E-03, 1.43696156E-02, 1.30449598E-02
322, 3.00000000E-01, 1.20000000E-01, 1.44652857E-03, 1.50876878E-02, 1.36411592E-02
323, 3.20000000E-01, 1.20000000E-01, 1.53525168E-03, 1.57462157E-02, 1.42109640E-02
324, 3.40000000E-01, 1.20000000E-01, 1.58051070E-03, 1.63426005E-02, 1.47620898E-02
325, 3.60000000E-01, 1.20000000E-01, 1.59708870E-03, 1.68744886E-02, 1.52773999E-02
326, 3.80000000E-01, 1.20000000E-01, 1.61129633E-03, 1.73397808E-02, 1.57284844E-02
327, 4.00000000E-01, 1.20000000E-01, 1.62212745E-03, 1.77366407E-02, 1.61145133E-02
328, 4.20000000E-01, 1.20000000E-01, 1.62893090E-03, 1.80635023E-02, 1.64345714E-02
329, 4.40000000E-01, 1.20000000E-01, 1.63456177E-03, 1.83190754E-02, 1.66845137E-02
330, 4.60000000E-01, 1.20000000E-01, 1.63034654E-03, 1.85023516E-02, 1.68720050E-02
331, 4.80000000E-01, 1.20000000E-01, 1.56989290E-03, 1.86126074E-02, 1.70427145E-02
332, 5.00000000E-01, 1.20000000E-01, 1.50848461E-03, 1.86494077E-02, 1.71409231E-02
333, 5.20000000E-01, 1.20000000E-01, 1.42674057E-03, 1.86126074E-02, 1.71858668E-02
334, 5.40000000E-01, 1.20000000E-01, 1.30844665E-03, 1.85023516E-02, 1.71939049E-02
335, 5.60000000E-01, 1.20000000E-01, 1.19706969E-03, 1.83190754E-02, 1.71220057E-02
336, 5.80000000E-01, 1.20000000E-01, 1.11546921E-03, 1.80635023E-02, 1.69480331E-02
337, 6.00000000E-01, 1.20000000E-01, 9.69580067E-04, 1.77366407E-02, 1.67670607E-02
338, 6.20000000E-01, 1.20000000E-01, 1.07580242E-03, 1.73397808E-02, 1.62639783E-02
339, 6.40000000E-01, 1.20000000E-01, 1.12030302E-03, 1.68744886E-02, 1.57541856E-02
340, 6.60000000E-01, 1.20000000E-01, 1.13115053E-03, 1.63426005E-02, 1.52114500E-02
341, 6.80000000E-01, 1.20000000E-01, 1.11142198E-03, 1.57462157E-02, 1.46347937E-02
342, 7.00000000E-01, 1.20000000E-01, 1.05291502E-03, 1.50876878E-02, 1.40347727E-02
343, 7.20000000E-01, 1.20000000E-01, 9.58808396E-04, 1.43696156E-02, 1.34108072E-02
344, 7.40000000E-01, 1.20000000E-01, 8.51599158E-04, 1.35948331E-02, 1.27432340E-02
345, 7.60000000E-01, 1.20000000E-01, 7.57797138E-04, 1.27663981E-02, 1.20086009E-02
346, 7.80000000E-01, 1.20000000E-01, 6.80352041E-04, 1.18875799E-02, 1.12072278E-02
347, 8.00000000E-01, 1.20000000E-01, 6.21615198E-04, 1.09618468E-02, 1.03402316E-02
348, 8.20000000E-01, 1.20000000E-01, 5.58120301E-04, 9.99285236E-03, 9.43473206E-03
349, 8.40000000E-01, 1.20000000E-01, 4.92570775E-04, 8.98442068E-03, 8.49184991E-03
350, 8.60000000E-01, 1.20000000E-01, 4.22844771E-04, 7.94053160E-03, 7.51768683E-03
351, 8.80000000E-01, 1.20000000E-01, 3.84798441E-04, 6.86530487E-03, 6.48050643E-03
352, 9.00000000E-01, 1.20000000E-01, 3.34880289E-04, 5.76298392E-03, 5.42810363E-03
353, 9.20000000E-01, 1.20000000E-01, 2.55488002E-04, 4.63791910E-03, 4.38243110E-03
354, 9.40000000E-01, 1.20000000E-01, 2.55141911E-04, 3.49455053E-03, 3.23940862E-03
355, 9.60000000E-01, 1.20000000E-01, 1.88602264E-04, 2.33739057E-03, 2.14878831E-03
356, 9.80000000E-01, 1.20000000E-01, 1.02880265E-04, 1.17100600E-03, 1.06812573E-03
357, 1.00000000E+00, 1.20000000E-01, 0.00000000E+00, 2.28389374E-18, 2.28389374E-18
358, 0.00000000E+00, 1.40000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
359, 2.00000000E-02, 1.40000000E-01, 1.77468444E-04, 1.35440600E-03, 1.17693756E-03
360, 4.00000000E-02, 1.40000000E-01, 3.21888412E-04, 2.70346679E-03, 2.38157838E-03
361, 6.00000000E-02, 1.40000000E-01, 4.26120703E-04, 4.04185822E-03, 3.61573752E-03
362, 8.00000000E-02, 1.40000000E-01, 5.13363682E-04, 5.36429829E-03, 4.85093461E-03
363, 1.00000000E-01, 1.40000000E-01, 5.87453193E-04, 6.66556792E-03, 6.07811473E-03
364, 1.20000000E-01, 1.40000000E-01, 6.68829305E-04, 7.94053160E-03, 7.27170229E-03
365, 1.40000000E-01, 1.40000000E-01, 8.08331408E-04, 9.18415763E-03, 8.37582622E-03
366, 1.60000000E-01, 1.40000000E-01, 7.96064468E-04, 1.03915380E-02, 9.59547352E-03
367, 1.80000000E-01, 1.40000000E-01, 7.99513527E-04, 1.15579077E-02, 1.07583942E-02
368, 2.00000000E-01, 1.40000000E-01, 8.10795117E-04, 1.26786636E-02, 1.18678685E-02
369, 2.20000000E-01, 1.40000000E-01, 7.78350660E-04, 1.37493826E-02, 1.29710320E-02
370, 2.40000000E-01, 1.40000000E-01, 9.43313504E-04, 1.47658391E-02, 1.38225256E-02
371, 2.60000000E-01, 1.40000000E-01, 1.07431429E-03, 1.57240216E-02, 1.46497073E-02
372, 2.80000000E-01, 1.40000000E-01, 1.21832450E-03, 1.66201486E-02, 1.54018241E-02
373, 3.00000000E-01, 1.40000000E-01, 1.37685514E-03, 1.74506834E-02, 1.60738282E-02
374, 3.20000000E-01, 1.40000000E-01, 1.48863571E-03, 1.82123483E-02, 1.67237126E-02
375, 3.40000000E-01, 1.40000000E-01, 1.51464651E-03, 1.89021374E-02, 1.73874909E-02
376, 3.60000000E-01, 1.40000000E-01, 1.49574655E-03, 1.95173284E-02, 1.80215819E-02
377, 3.80000000E-01, 1.40000000E-01, 1.51379331E-03, 2.00554935E-02, 1.85417002E-02
378, 4.00000000E-01, 1.40000000E-01, 1.53956194E-03, 2.05145087E-02, 1.89749467E-02
379, 4.20000000E-01, 1.40000000E-01, 1.56746698E-03, 2.08925624E-02, 1.93250955E-02
380, 4.40000000E-01, 1.40000000E-01, 1.61246342E-03, 2.11881628E-02, 1.95756994E-02
381, 4.60000000E-01, 1.40000000E-01, 1.68082931E-03, 2.14001432E-02, 1.97193139E-02
382, 4.80000000E-01, 1.40000000E-01, 1.52912175E-03, 2.15276670E-02, 1.99985452E-02
383, 5.00000000E-01, 1.40000000E-01, 1.45383773E-03, 2.15702309E-02, 2.01163932E-02
384, 5.20000000E-01, 1.40000000E-01, 1.34821662E-03, 2.15276670E-02, 2.01794503E-02
385, 5.40000000E-01, 1.40000000E-01, 1.12340316E-03, 2.14001432E-02, 2.02767400E-02
386, 5.60000000E-01, 1.40000000E-01, 9.28998752E-04, 2.11881628E-02, 2.02591641E-02
387, 5.80000000E-01, 1.40000000E-01, 8.91065648E-04, 2.08925624E-02, 2.00014968E-02
388, 6.00000000E-01, 1.40000000E-01, 8.25496630E-04, 2.05145087E-02, 1.96890120E-02
389, 6.20000000E-01, 1.40000000E-01, 7.94647410E-04, 2.00554935E-02, 1.92608461E-02
390, 6.40000000E-01, 1.40000000E-01, 7.87511264E-04, 1.95173284E-02, 1.87298172E-02
391, 6.60000000E-01, 1.40000000E-01, 8.04166669E-04, 1.89021374E-02, 1.80979708E-02
392, 6.80000000E-01, 1.40000000E-01, 8.30555303E-04, 1.82123483E-02, 1.73817930E-02
393, 7.00000000E-01, 1.40000000E-01, 8.11932177E-04, 1.74506834E-02, 1.66387512E-02
394, 7.20000000E-01, 1.40000000E-01, 7.49197028E-04, 1.66201486E-02, 1.58709515E-02
395, 7.40000000E-01, 1.40000000E-01, 6.64556088E-04, 1.57240216E-02, 1.50594655E-02
396, 7.60000000E-01, 1.40000000E-01, 6.14590704E-04, 1.47658391E-02, 1.41512484E-02
397, 7.80000000E-01, 1.40000000E-01, 5.65056018E-04, 1.37493826E-02, 1.31843266E-02
398, 8.00000000E-01, 1.40000000E-01, 5.55436276E-04, 1.26786636E-02, 1.21232273E-02
399, 8.20000000E-01, 1.40000000E-01, 4.99241828E-04, 1.15579077E-02, 1.10586659E-02
400, 8.40000000E-01, 1.40000000E-01, 4.33805478E-04, 1.03915380E-02, 9.95773251E-03
401, 8.60000000E-01, 1.40000000E-01, 3.22839827E-04, 9.18415763E-03, 8.86131780E-03
402, 8.80000000E-01, 1.40000000E-01, 3.46253018E-04, 7.94053160E-03, 7.59427858E-03
403, 9.00000000E-01, 1.40000000E-01, 3.23789249E-04, 6.66556792E-03, 6.34177867E-03
404, 9.20000000E-01, 1.40000000E-01, 3.47193418E-04, 5.36429829E-03, 5.01710487E-03
405, 9.40000000E-01, 1.40000000E-01, 3.43962791E-04, 4.04185822E-03, 3.69789543E-03
406, 9.60000000E-01, 1.40000000E-01, 2.24505571E-04, 2.70346679E-03, 2.47896122E-03
407, 9.80000000E-01, 1.40000000E-01, 1.31423895E-04, 1.35440600E-03, 1.22298211E-03
408, 1.00000000E+00, 1.40000000E-01, 4.62582890E-08, 2.64159142E-18, 4.62582890E-08
409, 0.00000000E+00, 1.60000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
410, 2.00000000E-02, 1.60000000E-01, 2.28615936E-04, 1.53246079E-03, 1.30384485E-03
411, 4.00000000E-02, 1.60000000E-01, 3.80690594E-04, 3.05887365E-03, 2.67818306E-03
412, 6.00000000E-02, 1.60000000E-01, 4.42709240E-04, 4.57321454E-03, 4.13050530E-03
413, 8.00000000E-02, 1.60000000E-01, 5.04896592E-04, 6.06950704E-03, 5.56461045E-03
414, 1.00000000E-01, 1.60000000E-01, 5.34018132E-04, 7.54184597E-03, 7.00782784E-03
415, 1.20000000E-01, 1.60000000E-01, 5.48971138E-04, 8.98442068E-03, 8.43544954E-03
416, 1.40000000E-01, 1.60000000E-01, 6.26127553E-04, 1.03915380E-02, 9.76541043E-03
417, 1.60000000E-01, 1.60000000E-01, 6.52736051E-04, 1.17576446E-02, 1.11049086E-02
418, 1.80000000E-01, 1.60000000E-01, 6.31166412E-04, 1.30773492E-02, 1.24461828E-02
419, 2.00000000E-01, 1.60000000E-01, 6.58343960E-04, 1.43454435E-02, 1.36870996E-02
420, 2.20000000E-01, 1.60000000E-01, 7.48849271E-04, 1.55569229E-02, 1.48080736E-02
421, 2.40000000E-01, 1.60000000E-01, 7.94792194E-04, 1.67070062E-02, 1.59122140E-02
422, 2.60000000E-01, 1.60000000E-01, 8.59099104E-04, 1.77911546E-02, 1.69320554E-02
423, 2.80000000E-01, 1.60000000E-01, 1.00221303E-03, 1.88050894E-02, 1.78028763E-02
424, 3.00000000E-01, 1.60000000E-01, 1.24928425E-03, 1.97448091E-02, 1.84955248E-02
425, 3.20000000E-01, 1.60000000E-01, 1.41450737E-03, 2.06066051E-02, 1.91920977E-02
426, 3.40000000E-01, 1.60000000E-01, 1.37268027E-03, 2.13870762E-02, 2.00143959E-02
427, 3.60000000E-01, 1.60000000E-01, 1.22932775E-03, 2.20831423E-02, 2.08538146E-02
428, 3.80000000E-01, 1.60000000E-01, 1.27408930E-03, 2.26920563E-02, 2.14179670E-02
429, 4.00000000E-01, 1.60000000E-01, 1.31506486E-03, 2.32114152E-02, 2.18963503E-02
430, 4.20000000E-01, 1.60000000E-01, 1.34609446E-03, 2.36391692E-02, 2.22930747E-02
431, 4.40000000E-01, 1.60000000E-01, 1.42576071E-03, 2.39736302E-02, 2.25478695E-02
432, 4.60000000E-01, 1.60000000E-01, 1.31455359E-03, 2.42134782E-02, 2.28989246E-02
433, 4.80000000E-01, 1.60000000E-01, 1.23934677E-03, 2.43577667E-02, 2.31184200E-02
434, 5.00000000E-01, 1.60000000E-01, 1.33099759E-03, 2.44059262E-02, 2.30749286E-02
435, 5.20000000E-01, 1.60000000E-01, 1.43217144E-03, 2.43577667E-02, 2.29255953E-02
436, 5.40000000E-01, 1.60000000E-01, 1.14889014E-03, 2.42134782E-02, 2.30645881E-02
437, 5.60000000E-01, 1.60000000E-01, 1.03725976E-03, 2.39736302E-02, 2.29363704E-02
438, 5.80000000E-01, 1.60000000E-01, 1.20018034E-03, 2.36391692E-02, 2.24389889E-02
439, 6.00000000E-01, 1.60000000E-01, 1.02137960E-03, 2.32114152E-02, 2.21900356E-02
440, 6.20000000E-01, 1.60000000E-01, 9.71167002E-04, 2.26920563E-02, 2.17208893E-02
441, 6.40000000E-01, 1.60000000E-01, 9.61115612E-04, 2.20831423E-02, 2.11220267E-02
442, 6.60000000E-01, 1.60000000E-01, 1.24051372E-03, 2.13870762E-02, 2.01465625E-02
443, 6.80000000E-01, 1.60000000E-01, 1.16429636E-03, 2.06066051E-02, 1.94423087E-02
444, 7.00000000E-01, 1.60000000E-01, 1.16776084E-03, 1.97448091E-02, 1.85770482E-02
445, 7.20000000E-01, 1.60000000E-01, 1.07064452E-03, 1.88050894E-02, 1.77344449E-02
446, 7.40000000E-01, 1.60000000E-01, 8.96705037E-04, 1.77911546E-02, 1.68944495E-02
447, 7.60000000E-01, 1.60000000E-01, 8.78711913E-04, 1.67070062E-02, 1.58282943E-02
448, 7.80000000E-01, 1.60000000E-01, 9.31765230E-04, 1.55569229E-02, 1.46251576E-02
449, 8.00000000E-01, 1.60000000E-01, 8.81162491E-04, 1.43454435E-02, 1.34642810E-02
450, 8.20000000E-01, 1.60000000E-01, 7.60686227E-04, 1.30773492E-02, 1.23166630E-02
451, 8.40000000E-01, 1.60000000E-01, 6.92721061E-04, 1.17576446E-02, 1.10649236E-02
452, 8.60000000E-01, 1.60000000E-01, 5.80338710E-04, 1.03915380E-02, 9.81119928E-03
453, 8.80000000E-01, 1.60000000E-01, 5.68959227E-04, 8.98442068E-03, 8.41546145E-03
454, 9.00000000E-01, 1.60000000E-01, 5.45235960E-04, 7.54184597E-03, 6.99661001E-03
455, 9.20000000E-01, 1.60000000E-01, 6.04976204E-04, 6.06950704E-03, 5.46453084E-03
456, 9.40000000E-01, 1.60000000E-01, 4.25574344E-04, 4.57321454E-03, 4.14764020E-03
457, 9.60000000E-01, 1.60000000E-01, 3.63473646E-04, 3.05887365E-03, 2.69540001E-03
458, 9.80000000E-01, 1.60000000E-01, 2.71466519E-04, 1.53246079E-03, 1.26099427E-03
459, 1.00000000E+00, 1.60000000E-01, 0.00000000E+00, 2.98886395E-18, 2.98886395E-18
460, 0.00000000E+00, 1.80000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
461, 2.00000000E-02, 1.80000000E-01, 4.95398212E-04, 1.70446765E-03, 1.20906944E-03
462, 4.00000000E-02, 1.80000000E-01, 7.74825189E-04, 3.40220854E-03, 2.62738336E-03
463, 6.00000000E-02, 1.80000000E-01, 7.70648169E-04, 5.08652248E-03, 4.31587431E-03
464, 8.00000000E-02, 1.80000000E-01, 8.90553900E-04, 6.75076223E-03, 5.86020833E-03
465, 1.00000000E-01, 1.80000000E-01, 8.92379031E-04, 8.38835980E-03, 7.49598077E-03
466, 1.20000000E-01, 1.80000000E-01, 9.55332047E-04, 9.99285236E-03, 9.03752031E-03
467, 1.40000000E-01, 1.80000000E-01, 1.03678208E-03, 1.15579077E-02, 1.05211256E-02
468, 1.60000000E-01, 1.80000000E-01, 1.04742766E-03, 1.30773492E-02, 1.20299216E-02
469, 1.80000000E-01, 1.80000000E-01, 8.64720124E-04, 1.45451805E-02, 1.36804603E-02
470, 2.00000000E-01, 1.80000000E-01, 1.03200080E-03, 1.59556085E-02, 1.49236077E-02
471, 2.20000000E-01, 1.80000000E-01, 1.09232833E-03, 1.73030671E-02, 1.62107387E-02
472, 2.40000000E-01, 1.80000000E-01, 1.05037162E-03, 1.85822383E-02, 1.75318667E-02
473, 2.60000000E-01, 1.80000000E-01, 1.00857144E-03, 1.97880739E-02, 1.87795025E-02
474, 2.80000000E-01, 1.80000000E-01, 1.05503676E-03, 2.09158151E-02, 1.98607783E-02
475, 3.00000000E-01, 1.80000000E-01, 1.20048046E-03, 2.19610111E-02, 2.07605306E-02
476, 3.20000000E-01, 1.80000000E-01, 1.26392433E-03, 2.29195370E-02, 2.16556127E-02
477, 3.40000000E-01, 1.80000000E-01, 1.27865540E-03, 2.37876100E-02, 2.25089546E-02
478, 3.60000000E-01, 1.80000000E-01, 1.57867409E-03, 2.45618041E-02, 2.29831300E-02
479, 3.80000000E-01, 1.80000000E-01, 1.69207920E-03, 2.52390640E-02, 2.35469848E-02
480, 4.00000000E-01, 1.80000000E-01, 1.80327315E-03, 2.58167169E-02, 2.40134437E-02
481, 4.20000000E-01, 1.80000000E-01, 1.51541358E-03, 2.62924830E-02, 2.47770694E-02
482, 4.40000000E-01, 1.80000000E-01, 1.57286873E-03, 2.66644846E-02, 2.50916159E-02
483, 4.60000000E-01, 1.80000000E-01, 1.65134686E-03, 2.69312537E-02, 2.52799069E-02
484, 4.80000000E-01, 1.80000000E-01, 1.53969553E-03, 2.70917375E-02, 2.55520420E-02
485, 5.00000000E-01, 1.80000000E-01, 1.56930326E-03, 2.71453025E-02, 2.55759993E-02
486, 5.20000000E-01, 1.80000000E-01, 1.33369322E-03, 2.70917375E-02, 2.57580443E-02
487, 5.40000000E-01, 1.80000000E-01, 1.13617104E-03, 2.69312537E-02, 2.57950827E-02
488, 5.60000000E-01, 1.80000000E-01, 1.38858534E-03, 2.66644846E-02, 2.52758993E-02
489, 5.80000000E-01, 1.80000000E-01, 1.32879634E-03, 2.62924830E-02, 2.49636866E-02
490, 6.00000000E-01, 1.80000000E-01, 1.33213152E-03, 2.58167169E-02, 2.44845853E-02
491, 6.20000000E-01, 1.80000000E-01, 1.19263407E-03, 2.52390640E-02, 2.40464299E-02
492, 6.40000000E-01, 1.80000000E-01, 1.23414415E-03, 2.45618041E-02, 2.33276599E-02
493, 6.60000000E-01, 1.80000000E-01, 1.39716075E-03, 2.37876100E-02, 2.23904492E-02
494, 6.80000000E-01, 1.80000000E-01, 1.28353215E-03, 2.29195370E-02, 2.16360048E-02
495, 7.00000000E-01, 1.80000000E-01, 1.30967247E-03, 2.19610111E-02, 2.06513386E-02
496, 7.20000000E-01, 1.80000000E-01, 1.27694072E-03, 2.09158151E-02, 1.96388744E-02
497, 7.40000000E-01, 1.80000000E-01, 1.21854895E-03, 1.97880739E-02, 1.85695250E-02
498, 7.60000000E-01, 1.80000000E-01, 1.17177726E-03, 1.85822383E-02, 1.74104610E-02
499, 7.80000000E-01, 1.80000000E-01, 1.16033844E-03, 1.73030671E-02, 1.61427286E-02
500, 8.00000000E-01, 1.80000000E-01, 1.27309428E-03, 1.59556085E-02, 1.46825142E-02
501, 8.20000000E-01, 1.80000000E-01, 1.04557046E-03, 1.45451805E-02, 1.34996100E-02
502, 8.40000000E-01, 1.80000000E-01, 8.58583119E-04, 1.30773492E-02, 1.22187661E-02
503, 8.60000000E-01, 1.80000000E-01, 7.85379384E-04, 1.15579077E-02, 1.07725283E-02
504, 8.80000000E-01, 1.80000000E-01, 6.39935032E-04, 9.99285236E-03, 9.35291733E-03
505, 9.00000000E-01, 1.80000000E-01, 5.51452641E-04, 8.38835980E-03, 7.83690716E-03
506, 9.20000000E-01, 1.80000000E-01, 6.58792407E-04, 6.75076223E-03, 6.09196982E-03
507, 9.40000000E-01, 1.80000000E-01, 5.60417190E-04, 5.08652248E-03, 4.52610529E-03
508, 9.60000000E-01, 1.80000000E-01, 4.32500178E-04, 3.40220854E-03, 2.96970837E-03
509, 9.80000000E-01, 1.80000000E-01, 3.59608298E-04, 1.70446765E-03, 1.34485935E-03
510, 1.00000000E+00, 1.80000000E-01, 0.00000000E+00, 3.32434079E-18, 3.32434079E-18
511, 0.00000000E+00, 2.00000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
512, 2.00000000E-02, 2.00000000E-01, 3.64812116E-04, 1.86974776E-03, 1.50493564E-03
513, 4.00000000E-02, 2.00000000E-01, 5.62641640E-04, 3.73211647E-03, 3.16947483E-03
514, 6.00000000E-02, 2.00000000E-01, 9.06320314E-04, 5.57975623E-03, 4.67343592E-03
515, 8.00000000E-02, 2.00000000E-01, 1.10003797E-03, 7.40537524E-03, 6.30533727E-03
516, 1.00000000E-01, 2.00000000E-01, 1.35912564E-03, 9.20176861E-03, 7.84264297E-03
517, 1.20000000E-01, 2.00000000E-01, 1.20242234E-03, 1.09618468E-02, 9.75942447E-03
518, 1.40000000E-01, 2.00000000E-01, 1.41190534E-03, 1.26786636E-02, 1.12667583E-02
519, 1.60000000E-01, 2.00000000E-01, 1.44303883E-03, 1.43454435E-02, 1.29024047E-02
520, 1.80000000E-01, 2.00000000E-01, 1.35101966E-03, 1.59556085E-02, 1.46045888E-02
521, 2.00000000E-01, 2.00000000E-01, 1.50114537E-03, 1.75028040E-02, 1.60016586E-02
522, 2.20000000E-01, 2.00000000E-01, 1.34234155E-03, 1.89809239E-02, 1.76385824E-02
523, 2.40000000E-01, 2.00000000E-01, 1.14679036E-03, 2.03841348E-02, 1.92373445E-02
524, 2.60000000E-01, 2.00000000E-01, 1.44456926E-03, 2.17068988E-02, 2.02623296E-02
525, 2.80000000E-01, 2.00000000E-01, 1.38469335E-03, 2.29439956E-02, 2.15593023E-02
526, 3.00000000E-01, 2.00000000E-01, 1.44048567E-03, 2.40905430E-02, 2.26500573E-02
527, 3.20000000E-01, 2.00000000E-01, 1.28311902E-03, 2.51420160E-02, 2.38588969E-02
528, 3.40000000E-01, 2.00000000E-01, 1.31110670E-03, 2.60942649E-02, 2.47831582E-02
529, 3.60000000E-01, 2.00000000E-01, 1.51175472E-03, 2.69435317E-02, 2.54317769E-02
530, 3.80000000E-01, 2.00000000E-01, 1.50319671E-03, 2.76864646E-02, 2.61832679E-02
531, 4.00000000E-01, 2.00000000E-01, 1.71143770E-03, 2.83201318E-02, 2.66086941E-02
532, 4.20000000E-01, 2.00000000E-01, 1.87552117E-03, 2.88420323E-02, 2.69665111E-02
533, 4.40000000E-01, 2.00000000E-01, 2.01364418E-03, 2.92501065E-02, 2.72364623E-02
534, 4.60000000E-01, 2.00000000E-01, 2.11102694E-03, 2.95427439E-02, 2.74317169E-02
